CATEGORY,URLS
electronics,https://www.jumia.com.ng/firman-wall-mounted-stabilizer-fvr-1000w-272089534.html
electronics,https://www.jumia.com.ng/haier-thermocool-1.5hp-genpal-inverter-air-conditioner-hsu-12lneb-03-white-3-years-warranty-132233133.html
electronics,https://www.jumia.com.ng/nexus-18-inch-standing-fan-nx-sf5400b-103628505.html
electronics,https://www.jumia.com.ng/hikers-ng-mow20lm-microwave-oven-20-litres-700w-black-256952884.html
electronics,https://www.jumia.com.ng/hikers-ng-mow20ld-digital-microwave-oven-20-litres-700w-white-256952784.html
electronics,https://www.jumia.com.ng/bluetti-eb3a-600w-268wh-portable-power-station-250998638.html
electronics,https://www.jumia.com.ng/royal-32-inches-led-tv-rtv32f7j-1-year-warranty-263214013.html
electronics,https://www.jumia.com.ng/itel-32-inches-led-tv-a3241-1-year-warranty-263130549.html
electronics,https://www.jumia.com.ng/mi-65-watts-bluetooth-multimedia-speakers-home-theater-mil901a-1-year-warranty-270251000.html
electronics,https://www.jumia.com.ng/12-inches-ring-light-with-tripod-stand-remote-generic-mpg2269230.html
electronics,https://www.jumia.com.ng/generic-phone-tripod-moblie-phone-clip-bracket-monopod-stand-178240874.html
electronics,https://www.jumia.com.ng/sumec-3.0kva-key-start-generator-spg4000e2-227770480.html
electronics,https://www.jumia.com.ng/bluetti-eb70-716wh1000w-lifepo4-portable-solar-generator-244874246.html
electronics,https://www.jumia.com.ng/skyrun-1hp-split-air-conditioner-kf-25gwc-x8t-white-255216997.html
electronics,https://www.jumia.com.ng/itel-32-inches-led-tv-a3241-1-year-warranty-263130549.html
electronics,https://www.jumia.com.ng/royal-50-inches-4k-uhd-smart-tv-rtv50sg7nb-1-year-warranty-263214028.html
electronics,https://www.jumia.com.ng/royal-58-inches-4k-uhd-smart-tv-rtv58sg7nb-1-year-warranty-263214038.html
electronics,https://www.jumia.com.ng/royal-32-inches-led-tv-rtv32f7j-1-year-warranty-263214013.html
electronics,https://www.jumia.com.ng/hisense-50-inches-smart-uhd-4k-tv-50a6k-black-1-year-warranty-77034629.html
electronics,https://www.jumia.com.ng/skyrun-32-inches-led-hd-tv-32xmn68d-black-1-year-warranty-44171528.html
electronics,https://www.jumia.com.ng/bruhm-32-inches-led-tv-btf-32an-free-wall-bracket-12-months-warranty-black-205291306.html
electronics,https://www.jumia.com.ng/nexus-50-uhd-4k-frameless-android-smart-tv-u4k621bsa-257200897.html
electronics,https://www.jumia.com.ng/hikers-32-inches-frameless-hd-led-tv-black-250798117.html
electronics,https://www.jumia.com.ng/bruhm-50-inches-uhd-smart-tv-btf-50sv-free-wall-bracket-black-1-year-warranty-205291569.html
electronics,https://www.jumia.com.ng/tcl-50-slim-smart-tv-google-50p635-dolby-surround-sound-hdmi-usb-132214332.html
electronics,https://www.jumia.com.ng/hisense-60w-bluetooth-sound-bar-aud-205-black-195697303.html
electronics,https://www.jumia.com.ng/hisense-hisense-bluetooth-sound-bar-system-204-246149566.html
electronics,https://www.jumia.com.ng/weyon-817-3.1ch-blutooth-speaker-home-threater-with-micro-function-185799989.html
electronics,https://www.jumia.com.ng/weyon-819-3.1ch-blutooth-speaker-home-threater-with-micro-function-185800488.html
electronics,https://www.jumia.com.ng/mi-mim602a-145watts-bluetooth-multimedia-speakers-home-theater-202175484.html
electronics,https://www.jumia.com.ng/generic-sinecraft-home-theater-s22-bluetooth-soundbar-with-woofer.-209148425.html
electronics,https://www.jumia.com.ng/generic-outdoor-bt-speaker-waterproof-rgb-light-subwoofer-portable-257178511.html
electronics,https://www.jumia.com.ng/generic-rechargeable-night-light-induction-lamp-aisle-cabinet-bedroom-sleep-bedside-light-251718942.html
electronics,https://www.jumia.com.ng/zycoo-sl50-network-column-speaker-257987153.html
electronics,https://www.jumia.com.ng/zycoo-sc15-network-ceiling-sip-speaker-257987157.html
electronics,https://www.jumia.com.ng/sony-dvd-player-sr-760hpbcea8-258296892.html
electronics,https://www.jumia.com.ng/sony-dvd-player-sr-370bcea8-258294684.html
electronics,https://www.jumia.com.ng/zycoo-network-square-speaker-sq10-ccf-258023039.html
electronics,https://www.jumia.com.ng/sony-dvd-player-sr-520pbcea8-258297061.html
electronics,https://www.jumia.com.ng/sony-bluray-dvd-player-bdp-s1500-258297145.html
electronics,https://www.jumia.com.ng/nexus-50-inches-uhd-4k-vidaa-smart-frameless-tv-u4k624bsa-1-year-warranty-106127303.html
electronics,https://www.jumia.com.ng/bruhm-32-inches-led-tv-btf-32an-free-wall-bracket-12-months-warranty-black-205291306.html
electronics,https://www.jumia.com.ng/royal-32-inches-led-tv-rtv32f7j-1-year-warranty-263214013.html
electronics,https://www.jumia.com.ng/skyrun-43-inches-smart-led-uhd-4k-tv-free-wall-bracket-gold-1-year-warranty-99649273.html
electronics,https://www.jumia.com.ng/nexus-50-uhd-4k-frameless-android-smart-tv-u4k621bsa-257200897.html
electronics,https://www.jumia.com.ng/hikers-32-inches-frameless-hd-led-tv-black-250798117.html
electronics,https://www.jumia.com.ng/bruhm-50-inches-uhd-smart-tv-btf-50sv-free-wall-bracket-black-1-year-warranty-205291569.html
electronics,https://www.jumia.com.ng/hisense-mini-hifi-50w-sound-system-aud-120ha-black-195609084.html
electronics,https://www.jumia.com.ng/nexus-43-frameless-fhd-tv-f620b-sa-103636258.html
electronics,https://www.jumia.com.ng/lg-43-inches-led-smart-tv-43lm6370-black-2-year-warranty-77244130.html
electronics,https://www.jumia.com.ng/hisense-60w-bluetooth-sound-bar-aud-205-black-195697303.html
electronics,https://www.jumia.com.ng/32-inch-32ln570-led-smart-tv-black-lg-mpg5701.html
electronics,https://www.jumia.com.ng/itel-32-inches-hd-tv-a3240ge-black-1-year-warranty-89090905.html
electronics,https://www.jumia.com.ng/royal-32-inches-led-tv-rtv32f7j-1-year-warranty-263214013.html
electronics,https://www.jumia.com.ng/itel-32-inches-led-tv-a3241-1-year-warranty-263130549.html
electronics,https://www.jumia.com.ng/nexus-32-inches-fhd-tv-h620bsa-black-2-years-warranty-103636244.html
